"date","variable","value"
2018-01-24,"btc.daily_return",4.18218155495858
2018-01-25,"btc.daily_return",-1.42097762953109
2018-01-26,"btc.daily_return",-0.751595676750178
2018-01-27,"btc.daily_return",2.37854294352806
2018-01-28,"btc.daily_return",2.71016884345767
2018-01-29,"btc.daily_return",-3.90540265726681
2018-01-30,"btc.daily_return",-10.6175046939657
2018-01-31,"btc.daily_return",1.11690916168098
2018-02-01,"btc.daily_return",-10.4203235811903
2018-02-02,"btc.daily_return",-3.40757736713277
2018-02-03,"btc.daily_return",3.64647152082542
2018-02-04,"btc.daily_return",-9.79424360602589
2018-02-05,"btc.daily_return",-15.9030729954648
2018-02-06,"btc.daily_return",9.9585209345198
2018-02-07,"btc.daily_return",-1.73026366654066
2018-02-08,"btc.daily_return",8.21866323427247
2018-02-09,"btc.daily_return",5.6231821914619
2018-02-10,"btc.daily_return",-1.12590350799979
2018-02-11,"btc.daily_return",-5.64243662271786
2018-02-12,"btc.daily_return",9.64376184241374
2018-02-13,"btc.daily_return",-3.67895673113582
2018-02-14,"btc.daily_return",10.4037010700726
2018-02-15,"btc.daily_return",7.146471196084
2018-02-16,"btc.daily_return",0.968854577584241
2018-02-17,"btc.daily_return",8.86799113703159
2018-02-18,"btc.daily_return",-5.13872166661604
2018-02-19,"btc.daily_return",6.37473438028359
2018-02-20,"btc.daily_return",1.5304794744762
2018-02-21,"btc.daily_return",-5.99532010497433
2018-02-22,"btc.daily_return",-6.14799038131226
2018-02-23,"btc.daily_return",3.66334629248906
2018-02-24,"btc.daily_return",-4.61356643177414
2018-02-25,"btc.daily_return",-1.34426100733946
2018-02-26,"btc.daily_return",7.21108204255195
2018-02-27,"btc.daily_return",3.19128725775728
2018-02-28,"btc.daily_return",-2.70697469309492
2018-03-01,"btc.daily_return",5.45016851227732
2018-03-02,"btc.daily_return",0.992949114738395
2018-03-03,"btc.daily_return",3.49309389422173
2018-03-04,"btc.daily_return",0.132197003092921
2018-03-05,"btc.daily_return",0.354647884890887
2018-03-06,"btc.daily_return",-6.26254765796016
2018-03-07,"btc.daily_return",-7.75951321110341
2018-03-08,"btc.daily_return",-5.59145852295448
2018-03-09,"btc.daily_return",-0.819364434509192
2018-03-10,"btc.daily_return",-5.18245214310093
2018-03-11,"btc.daily_return",8.19911470696827
2018-03-12,"btc.daily_return",-4.14258547399679
2018-03-13,"btc.daily_return",0.237757278062955
2018-03-14,"btc.daily_return",-10.253680609237
2018-03-15,"btc.daily_return",0.121829436903707
2018-03-16,"btc.daily_return",0.185505464256465
2018-03-17,"btc.daily_return",-4.86703492146344
2018-03-18,"btc.daily_return",4.22227770975913
2018-03-19,"btc.daily_return",3.43391836902366
2018-03-20,"btc.daily_return",3.40848092038762
2018-03-21,"btc.daily_return",-0.0917506375669527
2018-03-22,"btc.daily_return",-2.3599989818644
2018-03-23,"btc.daily_return",1.64109448776649
2018-03-24,"btc.daily_return",-2.62672867174799
2018-03-25,"btc.daily_return",-1.35878189247779
2018-03-26,"btc.daily_return",-3.40142808338771
2018-03-27,"btc.daily_return",-4.47512147484756
2018-03-28,"btc.daily_return",1.50124350242258
2018-03-29,"btc.daily_return",-10.1937900886322
2018-03-30,"btc.daily_return",-3.91734123685158
2018-03-31,"btc.daily_return",1.17591643236065
2018-04-01,"btc.daily_return",-2.26800965286729
2018-04-02,"btc.daily_return",3.49079376610799
2018-04-03,"btc.daily_return",4.9822184675487
2018-04-04,"btc.daily_return",-8.08123882502524
2018-04-05,"btc.daily_return",-0.542876158515218
